event_labels,post_elapsed_s,pre_elapsed_s,joint,reference_phase,q_lower_rad,q_upper_rad,pre_q_rad,post_q_rad,pre_dq_rad_s,post_dq_rad_s,excess_rad,reference_at_control_endpoint_rad,requested_target_rad,adopted_native_target_rad,raw_pd_Nm,clipped_control_Nm,integration_joint_torque_Nm,integration_actuator_force_Nm,left_foot_weight,right_foot_weight,other_contact_norm_weight,integration_ground_vertical_N,postforward_ground_vertical_N,pelvis_height_m,torso_tilt_deg,com_speed_m_s,torso_angular_rad_s,floor_penetration_m,residual_gate
landing:None:offset=0.02,2.166999999999762,2.1659999999997614,waist_pitch_joint,fixed-start-quintic-12,-0.314,0.314,0.10975591017088442,0.10975771025269977,0.010675307583774015,0.0018000818153626572,0.0,0.1477061563116428,0.1477061563116435,0.1477061538696289,11.264295791483526,11.264295791483526,11.264295791483526,11.264295791483526,1.0641884929161687,0.0,0.0,443.0586805414781,438.1169313943445,0.5857738906622504,19.72152193405825,0.8679673847038417,2.2572352843017183,0.006156974838914027,0.0
peak_integration_ground_load:None:offset=-0.02,2.1689999999997616,2.1679999999997612,left_ankle_pitch_joint,fixed-start-quintic-12,-0.803,0.453,-0.7086163961826792,-0.7140520660691769,-5.420034126847294,-5.435669886497708,0.0,-0.6154685350386829,-0.6154685350386823,-0.6154685207009316,89.26504881022396,36.0,36.0,36.0,1.073518098044239,0.0,0.0,443.3745797496899,441.95784679329813,0.5843488885277148,19.67935855099148,0.8639827457131496,2.271136397704939,0.0061310729079443555,0.0
peak_integration_ground_load:None:offset=-0.02,2.1689999999997616,2.1679999999997612,left_ankle_roll_joint,fixed-start-quintic-12,-0.262,0.262,-0.14677958054924928,-0.14780329260352032,-0.9700779224503173,-1.023712054271047,0.0,-0.12920562129898983,-0.12920562129898971,-0.12920561903715133,16.24736728953302,16.24736728953302,16.24736728953302,16.24736728953302,1.073518098044239,0.0,0.0,443.3745797496899,441.95784679329813,0.5843488885277148,19.67935855099148,0.8639827457131496,2.271136397704939,0.0061310729079443555,0.0
peak_integration_ground_load:None:offset=-0.02,2.1689999999997616,2.1679999999997612,right_ankle_pitch_joint,fixed-start-quintic-12,-0.803,0.453,-0.48740601195932026,-0.4858400949989598,1.5914541963520548,1.5659169603604735,0.0,-0.4301588952787473,-0.4301588952787436,-0.43015889465808865,-0.8311136766437208,-0.8311136766437208,-0.8311136766437208,-0.8311136766437208,1.073518098044239,0.0,0.0,443.3745797496899,441.95784679329813,0.5843488885277148,19.67935855099148,0.8639827457131496,2.271136397704939,0.0061310729079443555,0.0
peak_integration_ground_load:None:offset=-0.02,2.1689999999997616,2.1679999999997612,right_ankle_roll_joint,fixed-start-quintic-12,-0.2625,0.2625,0.01799570617654613,0.01738364221458432,-0.6285751231836549,-0.6120639619618096,0.0,-0.00028313327138854464,-0.0002831332713898627,-0.00028313328075455505,1.6278638762231052,1.6278638762231052,1.6278638762231052,1.6278638762231052,1.073518098044239,0.0,0.0,443.3745797496899,441.95784679329813,0.5843488885277148,19.67935855099148,0.8639827457131496,2.271136397704939,0.0061310729079443555,0.0
peak_integration_ground_load:None:offset=-0.02,2.1689999999997616,2.1679999999997612,waist_pitch_joint,fixed-start-quintic-12,-0.314,0.314,0.10975118780598976,0.10973754464307521,-0.006522446710006732,-0.013643162914555423,0.0,0.1477061563116428,0.1477061563116435,0.1477061538696289,11.460282879868922,11.460282879868922,11.460282879868922,11.460282879868922,1.073518098044239,0.0,0.0,443.3745797496899,441.95784679329813,0.5843488885277148,19.67935855099148,0.8639827457131496,2.271136397704939,0.0061310729079443555,0.0
max_excess:left_ankle_pitch_joint:offset=-0.02,2.1859999999997592,2.18499999999976,left_ankle_pitch_joint,fixed-start-quintic-13,-0.803,0.453,-0.8024215197949707,-0.8079769947497761,-5.5661610617765085,-5.555474954805427,0.004976994749776087,-0.6091132701112429,-0.6091132701112423,-0.6091132771372796,120.96639650864626,36.0,36.0,36.0,1.8561982812383464,0.0,0.0,461.0053856173379,764.1803124624304,0.5726678189963862,19.435939473639557,0.8295066472521295,2.344305666143963,0.004157219519501566,0.0
max_excess:left_ankle_pitch_joint:offset=-0.02,2.1859999999997592,2.18499999999976,left_ankle_roll_joint,fixed-start-quintic-13,-0.262,0.262,-0.16600031700067866,-0.16715613321456502,-1.1497607944880583,-1.1558162138863575,0.0,-0.1281408348812715,-0.1281408348812714,-0.1281408370733261,24.365902450604786,24.0,24.0,24.0,1.8561982812383464,0.0,0.0,461.0053856173379,764.1803124624304,0.5726678189963862,19.435939473639557,0.8295066472521295,2.344305666143963,0.004157219519501566,0.0
max_excess:left_ankle_pitch_joint:offset=-0.02,2.1859999999997592,2.18499999999976,right_ankle_pitch_joint,fixed-start-quintic-13,-0.803,0.453,-0.4627255077877694,-0.4609259381479626,1.79119968342875,1.7995696398067589,0.0,-0.39432153147580845,-0.39432153147580445,-0.3943215245902538,0.2560838774680043,0.2560838774680043,0.2560838774680043,0.2560838774680043,1.8561982812383464,0.0,0.0,461.0053856173379,764.1803124624304,0.5726678189963862,19.435939473639557,0.8295066472521295,2.344305666143963,0.004157219519501566,0.0
max_excess:left_ankle_pitch_joint:offset=-0.02,2.1859999999997592,2.18499999999976,right_ankle_roll_joint,fixed-start-quintic-13,-0.2625,0.2625,0.008536856646441758,0.007850259892985193,-0.6934272640823876,-0.6865967534565661,0.0,-0.013141269871427603,-0.01314126987142903,-0.013141270307824016,1.341795844796927,1.341795844796927,1.341795844796927,1.341795844796927,1.8561982812383464,0.0,0.0,461.0053856173379,764.1803124624304,0.5726678189963862,19.435939473639557,0.8295066472521295,2.344305666143963,0.004157219519501566,0.0
max_excess:left_ankle_pitch_joint:offset=-0.02,2.1859999999997592,2.18499999999976,waist_pitch_joint,fixed-start-quintic-13,-0.314,0.314,0.10917498090368802,0.10907575648246322,-0.07909581683464163,-0.09922442122479841,0.0,0.1546794130518411,0.15467941305184188,0.15467941135168076,14.54619614955405,14.54619614955405,14.54619614955405,14.54619614955405,1.8561982812383464,0.0,0.0,461.0053856173379,764.1803124624304,0.5726678189963862,19.435939473639557,0.8295066472521295,2.344305666143963,0.004157219519501566,0.0
peak_integration_ground_load:None:offset=0,2.1889999999997594,2.187999999999759,left_ankle_pitch_joint,fixed-start-quintic-13,-0.803,0.453,-0.8175799128112391,-0.8217014332043859,-4.562554942600209,-4.121520393146848,0.018701433204385887,-0.6091132701112429,-0.6091132701112423,-0.6091132771372796,114.15940733336876,36.0,36.0,36.0,1.7689307498536968,2.0398690481281583,0.0,1626.681419263664,1568.0489790060726,0.5707737332113902,19.41412167468753,0.779844924756705,2.373669383458092,0.003737281913385497,0.0
peak_integration_ground_load:None:offset=0,2.1889999999997594,2.187999999999759,left_ankle_roll_joint,fixed-start-quintic-13,-0.262,0.262,-0.17044158977177393,-0.17255034409522174,-1.799407341096539,-2.108754323447826,0.0,-0.1281408348812715,-0.1281408348812714,-0.1281408370733261,33.048195937633835,24.0,24.0,24.0,1.7689307498536968,2.0398690481281583,0.0,1626.681419263664,1568.0489790060726,0.5707737332113902,19.41412167468753,0.779844924756705,2.373669383458092,0.003737281913385497,0.0
peak_integration_ground_load:None:offset=0,2.1889999999997594,2.187999999999759,right_ankle_pitch_joint,fixed-start-quintic-13,-0.803,0.453,-0.4573662027683369,-0.45553528009830735,1.7696030413190358,1.8309226700295647,0.0,-0.39432153147580845,-0.39432153147580445,-0.3943215245902538,-1.107369514975538,-1.107369514975538,-1.107369514975538,-1.107369514975538,1.7689307498536968,2.0398690481281583,0.0,1626.681419263664,1568.0489790060726,0.5707737332113902,19.41412167468753,0.779844924756705,2.373669383458092,0.003737281913385497,0.0
peak_integration_ground_load:None:offset=0,2.1889999999997594,2.187999999999759,right_ankle_roll_joint,fixed-start-quintic-13,-0.2625,0.2625,0.006506129538629088,0.006428827572300653,-0.6659098874021548,-0.0773019663284349,0.0,-0.013141269871427603,-0.01314126987142903,-0.013141270307824016,1.639690398723813,1.639690398723813,1.639690398723813,1.639690398723813,1.7689307498536968,2.0398690481281583,0.0,1626.681419263664,1568.0489790060726,0.5707737332113902,19.41412167468753,0.779844924756705,2.373669383458092,0.003737281913385497,0.0
peak_integration_ground_load:None:offset=0,2.1889999999997594,2.187999999999759,waist_pitch_joint,fixed-start-quintic-13,-0.314,0.314,0.10890509088299702,0.10891948745641633,-0.08182221903769826,0.01439657341930979,0.0,0.1546794130518411,0.15467941305184188,0.15467941135168076,14.658008875537721,14.658008875537721,14.658008875537721,14.658008875537721,1.7689307498536968,2.0398690481281583,0.0,1626.681419263664,1568.0489790060726,0.5707737332113902,19.41412167468753,0.779844924756705,2.373669383458092,0.003737281913385497,0.0
max_excess:left_ankle_pitch_joint:offset=0|max_excess:left_ankle_roll_joint:offset=-0.02,2.205999999999757,2.2049999999997576,left_ankle_pitch_joint,fixed-start-quintic-14,-0.803,0.453,-0.8480813165092109,-0.8481852184695959,-0.21756941342636488,-0.10390196038499738,0.04518521846959589,-0.6023449207739942,-0.6023449207739934,-0.6023449369072914,76.18243080237684,36.0,36.0,36.0,1.3492868794337287,1.4703510680152714,0.0,1186.632514247659,1160.8198485535745,0.5643346006804492,19.289796965459548,0.3991963827556128,2.193451628469247,0.009043374048776736,0.0
max_excess:left_ankle_pitch_joint:offset=0|max_excess:left_ankle_roll_joint:offset=-0.02,2.205999999999757,2.2049999999997576,left_ankle_roll_joint,fixed-start-quintic-14,-0.262,0.262,-0.22987465067787854,-0.23402369529431466,-4.166552057608767,-4.14904461643611,0.0,-0.12700683865499957,-0.12700683865499945,-0.12700683534145354,77.99950002655825,24.0,24.0,24.0,1.3492868794337287,1.4703510680152714,0.0,1186.632514247659,1160.8198485535745,0.5643346006804492,19.289796965459548,0.3991963827556128,2.193451628469247,0.009043374048776736,0.0
max_excess:left_ankle_pitch_joint:offset=0|max_excess:left_ankle_roll_joint:offset=-0.02,2.205999999999757,2.2049999999997576,right_ankle_pitch_joint,fixed-start-quintic-14,-0.803,0.453,-0.4224029458278253,-0.4196529203383722,2.715528808434627,2.750025489453058,0.0,-0.35615478306897536,-0.3561547830689712,-0.3561547857224941,-10.848253327625446,-10.848253327625446,-10.848253327625446,-10.848253327625446,1.3492868794337287,1.4703510680152714,0.0,1186.632514247659,1160.8198485535745,0.5643346006804492,19.289796965459548,0.3991963827556128,2.193451628469247,0.009043374048776736,0.0
max_excess:left_ankle_pitch_joint:offset=0|max_excess:left_ankle_roll_joint:offset=-0.02,2.205999999999757,2.2049999999997576,right_ankle_roll_joint,fixed-start-quintic-14,-0.2625,0.2625,0.027469320752544487,0.028880383691107302,1.4441311987865681,1.4110629385628164,0.0,-0.026835169548114695,-0.026835169548116218,-0.02683516899123788,-32.629826340495356,-24.0,-24.0,-24.0,1.3492868794337287,1.4703510680152714,0.0,1186.632514247659,1160.8198485535745,0.5643346006804492,19.289796965459548,0.3991963827556128,2.193451628469247,0.009043374048776736,0.0
max_excess:left_ankle_pitch_joint:offset=0|max_excess:left_ankle_roll_joint:offset=-0.02,2.205999999999757,2.2049999999997576,waist_pitch_joint,fixed-start-quintic-14,-0.314,0.314,0.12057244151114845,0.12160998259338161,1.0535728246136118,1.037541082233173,0.0,0.16210592291018003,0.16210592291018083,0.16210592949390412,0.5402305746963023,0.5402305746963023,0.5402305746963023,0.5402305746963023,1.3492868794337287,1.4703510680152714,0.0,1186.632514247659,1160.8198485535745,0.5643346006804492,19.289796965459548,0.3991963827556128,2.193451628469247,0.009043374048776736,0.0
peak_integration_ground_load:None:offset=0.02,2.208999999999757,2.207999999999757,left_ankle_pitch_joint,fixed-start-quintic-14,-0.803,0.453,-0.8480899299858258,-0.8479081507244309,0.09517135573683794,0.18177926139482561,0.044908150724430884,-0.6023449207739942,-0.6023449207739934,-0.6023449369072914,72.64675694730055,36.0,36.0,36.0,1.4724872438531622,1.3646505725920668,0.0,1103.301018420188,1168.024388872763,0.5639032806257032,19.289202384410835,0.36082017994850796,2.1422909976342943,0.008991342479695626,0.0
peak_integration_ground_load:None:offset=0.02,2.208999999999757,2.207999999999757,left_ankle_roll_joint,fixed-start-quintic-14,-0.262,0.262,-0.2421991432103317,-0.2461930948260267,-4.061566351924586,-3.993951615695003,0.0,-0.12700683865499957,-0.12700683865499945,-0.12700683534145354,80.50907011562316,24.0,24.0,24.0,1.4724872438531622,1.3646505725920668,0.0,1103.301018420188,1168.024388872763,0.5639032806257032,19.289202384410835,0.36082017994850796,2.1422909976342943,0.008991342479695626,0.0
peak_integration_ground_load:None:offset=0.02,2.208999999999757,2.207999999999757,right_ankle_pitch_joint,fixed-start-quintic-14,-0.803,0.453,-0.4141347247970904,-0.4113983072293342,2.7561482531718715,2.736417567756201,0.0,-0.35615478306897536,-0.3561547830689712,-0.3561547857224941,-13.788276193993713,-13.788276193993713,-13.788276193993713,-13.788276193993713,1.4724872438531622,1.3646505725920668,0.0,1103.301018420188,1168.024388872763,0.5639032806257032,19.289202384410835,0.36082017994850796,2.1422909976342943,0.008991342479695626,0.0
peak_integration_ground_load:None:offset=0.02,2.208999999999757,2.207999999999757,right_ankle_roll_joint,fixed-start-quintic-14,-0.2625,0.2625,0.03157435877320987,0.03284468204157604,1.3235113352574392,1.2703232683661734,0.0,-0.026835169548114695,-0.026835169548116218,-0.02683516899123788,-32.496679771539085,-24.0,-24.0,-24.0,1.4724872438531622,1.3646505725920668,0.0,1103.301018420188,1168.024388872763,0.5639032806257032,19.289202384410835,0.36082017994850796,2.1422909976342943,0.008991342479695626,0.0
peak_integration_ground_load:None:offset=0.02,2.208999999999757,2.207999999999757,waist_pitch_joint,fixed-start-quintic-14,-0.314,0.314,0.12361811810348769,0.1245831404956606,0.9917620540568608,0.9650223921729183,0.0,0.16210592291018003,0.16210592291018083,0.16210592949390412,0.3258366371712409,0.3258366371712409,0.3258366371712409,0.3258366371712409,1.4724872438531622,1.3646505725920668,0.0,1103.301018420188,1168.024388872763,0.5639032806257032,19.289202384410835,0.36082017994850796,2.1422909976342943,0.008991342479695626,0.0
max_excess:left_ankle_pitch_joint:offset=0.02|max_excess:left_ankle_roll_joint:offset=0,2.225999999999755,2.2249999999997554,left_ankle_pitch_joint,fixed-start-quintic-15,-0.803,0.453,-0.8396458633764323,-0.8389775575900136,0.6625120577193276,0.6683057864187655,0.03597755759001353,-0.5952462807498593,-0.5952462807498584,-0.5952462629675865,65.82441182455469,36.0,36.0,36.0,1.2940713026644382,1.1258050051570914,0.0,1002.5914779913454,996.2415393455685,0.5645183858946028,19.424706903106735,0.28725359120921357,1.8987265621191638,0.00690526034923616,0.0
max_excess:left_ankle_pitch_joint:offset=0.02|max_excess:left_ankle_roll_joint:offset=0,2.225999999999755,2.2249999999997554,left_ankle_roll_joint,fixed-start-quintic-15,-0.262,0.262,-0.278262424469856,-0.27831414755437284,-0.25712938392008394,-0.05172308451681718,0.016314147554372826,-0.12581750421052426,-0.12581750421052415,-0.12581750464439392,48.64256284383399,24.0,24.0,24.0,1.2940713026644382,1.1258050051570914,0.0,1002.5914779913454,996.2415393455685,0.5645183858946028,19.424706903106735,0.28725359120921357,1.8987265621191638,0.00690526034923616,0.0
max_excess:left_ankle_pitch_joint:offset=0.02|max_excess:left_ankle_roll_joint:offset=0,2.225999999999755,2.2249999999997554,right_ankle_pitch_joint,fixed-start-quintic-15,-0.803,0.453,-0.37180583883555424,-0.36911561936152776,2.692976016601774,2.6902194740264824,0.0,-0.31612552418589995,-0.3161255241858955,-0.31615478453040124,-13.77222935504372,-13.77222935504372,-13.77222935504372,-13.77222935504372,1.2940713026644382,1.1258050051570914,0.0,1002.5914779913454,996.2415393455685,0.5645183858946028,19.424706903106735,0.28725359120921357,1.8987265621191638,0.00690526034923616,0.0
max_excess:left_ankle_pitch_joint:offset=0.02|max_excess:left_ankle_roll_joint:offset=0,2.225999999999755,2.2249999999997554,right_ankle_roll_joint,fixed-start-quintic-15,-0.2625,0.2625,0.042358322499084576,0.042184825027327656,-0.0680287263828267,-0.17349747175692154,0.0,-0.041197321896907266,-0.04119732189690886,-0.04119732063263655,-24.297035759663842,-24.0,-24.0,-24.0,1.2940713026644382,1.1258050051570914,0.0,1002.5914779913454,996.2415393455685,0.5645183858946028,19.424706903106735,0.28725359120921357,1.8987265621191638,0.00690526034923616,0.0
max_excess:left_ankle_pitch_joint:offset=0.02|max_excess:left_ankle_roll_joint:offset=0,2.225999999999755,2.2249999999997554,waist_pitch_joint,fixed-start-quintic-15,-0.314,0.314,0.13699875024124317,0.1375606889214191,0.6025112513570325,0.5619386801759347,0.0,0.1698948412258922,0.16989484122589305,0.169894833445549,3.0521882960797493,3.0521882960797493,3.0521882960797493,3.0521882960797493,1.2940713026644382,1.1258050051570914,0.0,1002.5914779913454,996.2415393455685,0.5645183858946028,19.424706903106735,0.28725359120921357,1.8987265621191638,0.00690526034923616,0.0
first_residual_active:None:offset=-0.02,2.2409999999997536,2.2399999999997533,left_ankle_pitch_joint,fixed-start-quintic-16,-0.803,0.453,-0.8294178408898093,-0.8286883565490417,0.7160569881200268,0.7294843407676236,0.02568835654904167,-0.5879068958712039,-0.587906895871203,-0.5879068852663041,64.35202665480058,36.0,36.0,36.0,1.1139742018659593,0.9666058742760361,0.0,855.530288619332,856.5563004554576,0.5685121326877896,19.609572778690623,0.3494793391861036,1.700871569692805,0.00479413971414248,0.0
first_residual_active:None:offset=-0.02,2.2409999999997536,2.2399999999997533,left_ankle_roll_joint,fixed-start-quintic-16,-0.262,0.262,-0.2605825592020798,-0.25846340947266744,2.112730754574797,2.1191497294123502,0.0,-0.12458783441352536,-0.12458783441352522,-0.12458783674240113,16.895596843804228,16.895596843804228,16.895596843804228,16.895596843804228,1.1139742018659593,0.9666058742760361,0.0,855.530288619332,856.5563004554576,0.5685121326877896,19.609572778690623,0.3494793391861036,1.700871569692805,0.00479413971414248,0.0
first_residual_active:None:offset=-0.02,2.2409999999997536,2.2399999999997533,right_ankle_pitch_joint,fixed-start-quintic-16,-0.803,0.453,-0.3373397050959678,-0.33530741973223055,1.8016212604650985,2.032285363737214,0.0,-0.2747387041258095,-0.2747387041258048,-0.27615478333830834,-2.0275412391777934,-2.0275412391777934,-2.0275412391777934,-2.0275412391777934,1.1139742018659593,0.9666058742760361,0.0,855.530288619332,856.5563004554576,0.5685121326877896,19.609572778690623,0.3494793391861036,1.700871569692805,0.00479413971414248,0.0
first_residual_active:None:offset=-0.02,2.2409999999997536,2.2399999999997533,right_ankle_roll_joint,fixed-start-quintic-16,-0.2625,0.2625,0.03373257647628153,0.03284010845620268,-0.8272399478687498,-0.8924680200788504,0.0,-0.056046555470562046,-0.0560465554705637,-0.05604655668139458,-17.574588318400448,-17.574588318400448,-17.574588318400448,-17.574588318400448,1.1139742018659593,0.9666058742760361,0.0,855.530288619332,856.5563004554576,0.5685121326877896,19.609572778690623,0.3494793391861036,1.700871569692805,0.00479413971414248,0.0
first_residual_active:None:offset=-0.02,2.2409999999997536,2.2399999999997533,waist_pitch_joint,fixed-start-quintic-16,-0.314,0.314,0.14207071859324608,0.14227807214838248,0.18970022783548762,0.20735355513640777,0.0,0.17794791464742932,0.1779479146474302,0.17794791173934937,8.616944863909287,8.616944863909287,8.616944863909287,8.616944863909287,1.1139742018659593,0.9666058742760361,0.0,855.530288619332,856.5563004554576,0.5685121326877896,19.609572778690623,0.3494793391861036,1.700871569692805,0.00479413971414248,0.0
max_excess:left_ankle_roll_joint:offset=0.02,2.2459999999997526,2.244999999999753,left_ankle_pitch_joint,fixed-start-quintic-16,-0.803,0.453,-0.8254839018780596,-0.8245671796059161,0.8633557857531281,0.9167222721435919,0.02156717960591603,-0.5879068958712039,-0.587906895871203,-0.5879068852663041,61.50534929260383,36.0,36.0,36.0,1.0116608899034079,0.8156275562015362,0.0,752.1200202849967,752.278390631783,0.5703110576501911,19.644872145032295,0.38023274683759667,1.6442525663117136,0.00420084537663377,0.0
max_excess:left_ankle_roll_joint:offset=0.02,2.2459999999997526,2.244999999999753,left_ankle_roll_joint,fixed-start-quintic-16,-0.262,0.262,-0.2500440168542944,-0.2480050221006839,2.0722451835902715,2.0389947536105013,0.0,-0.12458783441352536,-0.12458783441352522,-0.12458783674240113,14.19207608800248,14.19207608800248,14.19207608800248,14.19207608800248,1.0116608899034079,0.8156275562015362,0.0,752.1200202849967,752.278390631783,0.5703110576501911,19.644872145032295,0.38023274683759667,1.6442525663117136,0.00420084537663377,0.0
max_excess:left_ankle_roll_joint:offset=0.02,2.2459999999997526,2.244999999999753,right_ankle_pitch_joint,fixed-start-quintic-16,-0.803,0.453,-0.3261530724764345,-0.3238062327066739,2.3538922991524354,2.3468397697605563,0.0,-0.2747387041258095,-0.2747387041258048,-0.27615478333830834,-11.631764569177843,-11.631764569177843,-11.631764569177843,-11.631764569177843,1.0116608899034079,0.8156275562015362,0.0,752.1200202849967,752.278390631783,0.5703110576501911,19.644872145032295,0.38023274683759667,1.6442525663117136,0.00420084537663377,0.0
max_excess:left_ankle_roll_joint:offset=0.02,2.2459999999997526,2.244999999999753,right_ankle_roll_joint,fixed-start-quintic-16,-0.2625,0.2625,0.028816071204671112,0.027731149951843063,-1.059423989341269,-1.084921252828049,0.0,-0.056046555470562046,-0.0560465554705637,-0.05604655668139458,-13.472774173581053,-13.472774173581053,-13.472774173581053,-13.472774173581053,1.0116608899034079,0.8156275562015362,0.0,752.1200202849967,752.278390631783,0.5703110576501911,19.644872145032295,0.38023274683759667,1.6442525663117136,0.00420084537663377,0.0
max_excess:left_ankle_roll_joint:offset=0.02,2.2459999999997526,2.244999999999753,waist_pitch_joint,fixed-start-quintic-16,-0.314,0.314,0.14302426216700542,0.1431692234243193,0.1621302902799801,0.1449612573138725,0.0,0.17794791464742932,0.1779479146474302,0.17794791173934937,8.642800028619709,8.642800028619709,8.642800028619709,8.642800028619709,1.0116608899034079,0.8156275562015362,0.0,752.1200202849967,752.278390631783,0.5703110576501911,19.644872145032295,0.38023274683759667,1.6442525663117136,0.00420084537663377,0.0
first_residual_active:None:offset=0,2.2609999999997514,2.259999999999751,left_ankle_pitch_joint,fixed-start-quintic-17,-0.803,0.453,-0.8054399056982412,-0.8036205222344952,1.7665293675932006,1.8193834637459578,0.0006205222344951578,-0.5804211349057091,-0.5804240233552824,-0.5804240188598633,47.51876773166801,36.0,36.0,36.0,1.0143753351556144,0.7244088451731582,0.0,714.3070438043758,715.8419720881931,0.5764745873038049,19.601558880520653,0.4438511443748609,1.6171839985842773,0.002798977454316921,0.0011581249999157617
first_residual_active:None:offset=0,2.2609999999997514,2.259999999999751,left_ankle_roll_joint,fixed-start-quintic-17,-0.262,0.262,-0.22256236794573458,-0.22101219439025058,1.6189044738130935,1.550173555484,0.0,-0.1233336401834895,-0.12333470846661666,-0.12333470517396927,11.452485527105946,11.452485527105946,11.452485527105946,11.452485527105946,1.0143753351556144,0.7244088451731582,0.0,714.3070438043758,715.8419720881931,0.5764745873038049,19.601558880520653,0.4438511443748609,1.6171839985842773,0.002798977454316921,0.0011581249999157617
first_residual_active:None:offset=0,2.2609999999997514,2.259999999999751,right_ankle_pitch_joint,fixed-start-quintic-17,-0.803,0.453,-0.29702533156921707,-0.29534222808939786,1.432713594411704,1.6831034798192006,0.0,-0.2325264687390568,-0.23252734926547083,-0.23615478214621544,2.0518608571937875,2.0518608571937875,2.0518608571937875,2.0518608571937875,1.0143753351556144,0.7244088451731582,0.0,714.3070438043758,715.8419720881931,0.5764745873038049,19.601558880520653,0.4438511443748609,1.6171839985842773,0.002798977454316921,0.0011581249999157617
first_residual_active:None:offset=0,2.2609999999997514,2.259999999999751,right_ankle_roll_joint,fixed-start-quintic-17,-0.2625,0.2625,0.011232275849502978,0.009964299860177188,-1.2043513860023305,-1.26797598932579,0.0,-0.07119194093419255,-0.07119422230649068,-0.07119422480463981,-11.102269684664194,-11.102269684664194,-11.102269684664194,-11.102269684664194,1.0143753351556144,0.7244088451731582,0.0,714.3070438043758,715.8419720881931,0.5764745873038049,19.601558880520653,0.4438511443748609,1.6171839985842773,0.002798977454316921,0.0011581249999157617
first_residual_active:None:offset=0,2.2609999999997514,2.259999999999751,waist_pitch_joint,fixed-start-quintic-17,-0.314,0.314,0.14456117743669236,0.14473702319204637,0.13805994291429002,0.17584575535400832,0.0,0.18616159790125653,0.18616210170063185,0.18616209614276885,10.918305662304192,10.918305662304192,10.918305662304192,10.918305662304192,1.0143753351556144,0.7244088451731582,0.0,714.3070438043758,715.8419720881931,0.5764745873038049,19.601558880520653,0.4438511443748609,1.6171839985842773,0.002798977454316921,0.0011581249999157617
first_residual_active:None:offset=0.02,2.2809999999997492,2.279999999999749,left_ankle_pitch_joint,fixed-start-quintic-18,-0.803,0.453,-0.7610941818583435,-0.7586425701925831,2.4445498063994417,2.4516116657604448,0.0,-0.5728862603822462,-0.572953965413746,-0.5729539439082146,28.785147464185755,28.785147464185755,28.785147464185755,28.785147464185755,0.8709626854506674,0.46239775334353206,0.0,547.6099219810676,548.9326259170039,0.5857540654384796,19.11996357705339,0.503105985672603,1.7637997122070568,0.001884726077662195,0.026611874999387695
first_residual_active:None:offset=0.02,2.2809999999997492,2.279999999999749,left_ankle_roll_joint,fixed-start-quintic-18,-0.262,0.262,-0.19667404228913163,-0.19553579662681608,1.1796884851208131,1.1382456623155415,0.0,-0.1220712172721874,-0.12209686755278008,-0.12209686988592149,9.026500080697243,9.026500080697243,9.026500080697243,9.026500080697243,0.8709626854506674,0.46239775334353206,0.0,547.6099219810676,548.9326259170039,0.5857540654384796,19.11996357705339,0.503105985672603,1.7637997122070568,0.001884726077662195,0.026611874999387695
first_residual_active:None:offset=0.02,2.2809999999997492,2.279999999999749,right_ankle_pitch_joint,fixed-start-quintic-18,-0.803,0.453,-0.2630793408963984,-0.26167168539688024,1.0767708448797917,1.4076554995181567,0.0,-0.19003728180667073,-0.19005864333117367,-0.19615478095412253,7.895096523507258,7.895096523507258,7.895096523507258,7.895096523507258,0.8709626854506674,0.46239775334353206,0.0,547.6099219810676,548.9326259170039,0.5857540654384796,19.11996357705339,0.503105985672603,1.7637997122070568,0.001884726077662195,0.026611874999387695
first_residual_active:None:offset=0.02,2.2809999999997492,2.279999999999749,right_ankle_roll_joint,fixed-start-quintic-18,-0.2625,0.2625,-0.016371712198794106,-0.017811411453601905,-1.2957932026962369,-1.4396992548078003,0.0,-0.08643669422032609,-0.08648993025220622,-0.08648992963135242,-6.375238659496398,-6.375238659496398,-6.375238659496398,-6.375238659496398,0.8709626854506674,0.46239775334353206,0.0,547.6099219810676,548.9326259170039,0.5857540654384796,19.11996357705339,0.503105985672603,1.7637997122070568,0.001884726077662195,0.026611874999387695
first_residual_active:None:offset=0.02,2.2809999999997492,2.279999999999749,waist_pitch_joint,fixed-start-quintic-18,-0.314,0.314,0.1492567223409824,0.14963621888693365,0.3385961093935639,0.3794965459512539,0.0,0.19442917056064707,0.19444046787548191,0.19444047594070435,9.72434839934745,9.72434839934745,9.72434839934745,9.72434839934745,0.8709626854506674,0.46239775334353206,0.0,547.6099219810676,548.9326259170039,0.5857540654384796,19.11996357705339,0.503105985672603,1.7637997122070568,0.001884726077662195,0.026611874999387695
